index,zenith_deg,relative_azimuth_deg,absolute_azimuth_deg,reference_intensity,model_intensity,normalized_reference,normalized_model,reference_dop,model_dop,dop_abs_error,reference_aop_deg,model_aop_deg,aop_abs_error_deg,signed_dolp_bias,first_frac,second_frac,higher_frac,second_rr_frac,second_ar_frac,second_ra_frac,second_aa_frac,model_q,model_u,model_v,model_calibration_applied,model_calibration_intensity_gain,model_calibration_dolp_scale,model_calibration_aop_offset_deg,raw_model_intensity,raw_model_dop,raw_model_aop_deg,raw_model_q,raw_model_u,raw_model_v
379,49.778349,205.012495,140.997589,983.4231,983.4231,0.04242453041410184,0.04242453041410184,0.454587,0.4545870000000001,5.551115123125783e-17,-25.376834,-25.376833999999995,3.552713678800501e-15,5.551115123125783e-17,0.079983975042,0.91922895993,0.00078706502376,0.45784102219,0.50939804856,0.016700008131,0.016060921126,282.82961214746115,-346.21138928869067,0.0,1.0,649335214.6051412,1.3958550574658863,31.50826357095706,1.5145075731e-06,0.3256692000853461,-56.88509757095706,-1.988052473e-07,-4.513876351e-07,0.0
380,49.744597,214.978245,150.963339,965.8009,965.8009,0.04166431483663229,0.04166431483663229,0.504361,0.504361,0.0,-38.450361,-38.450361,0.0,0.0,0.11240305993,0.88627449134,0.0013224487252,0.44097051864,0.52595493708,0.016879619775,0.0161949245,110.39866291013597,-474.4370722917126,0.0,1.0,869622334.6767149,1.4850060077548397,10.81604814812674,1.1105980855e-06,0.3396356629981157,-49.26640914812674,-5.5967192565e-08,-3.7302351874e-07,0.0
381,49.750358,224.989489,160.974583,970.3619,970.3619,0.04186107478992068,0.04186107478992068,0.554545,0.5545449999999998,1.1102230246251565e-16,-51.018619,-51.018619,0.0,-1.1102230246251565e-16,0.19216179779,0.80698536234,0.00085283986754,0.528917533,0.44016797448,0.020872074016,0.010042418502,-112.22128766643927,-526.2775353486826,0.0,1.0,1434782277.3504837,1.6190969491821596,-11.831433579006259,6.7631299558e-07,0.3425026526546866,-39.18718542099374,4.6678981774e-08,-2.2688696893e-07,0.0
382,49.788979,234.995978,170.981072,1003.324,1003.324,0.043283048316841766,0.043283048316841766,0.565505,0.5655050000000001,1.1102230246251565e-16,-64.49172,-64.49172,0.0,1.1102230246251565e-16,0.53613385687,0.45948737176,0.0043787713631,0.77768928878,0.14468368475,0.071655618435,0.0059714080311,-356.93932709710504,-441.04394156404834,0.0,1.0,3935670975.191385,1.4713668239486222,-46.258316481198335,2.5493086346e-07,0.3843399149658594,-18.23340351880167,7.8795731113e-08,-5.8235161247e-08,0.0
383,49.789783,244.958122,180.943216,1042.009,1042.009,0.04495190575884158,0.04495190575884158,0.553719,0.553719,0.0,-78.007317,-78.007317,0.0,0.0,0.55651059996,0.43844745477,0.0050419452669,0.80101500697,0.094355719179,0.096626791194,0.0080024826546,-527.1575464461641,-234.54434769392404,0.0,1.0,3981145132.15249,1.2617472327631385,-67.54418773151451,2.6173599942e-07,0.43885097238326726,-10.463129268485483,1.0728682945e-07,-4.1025205362e-08,0.0
384,49.788284,255.020962,191.006056,1128.5,1128.5,0.04868309740976587,0.04868309740976587,0.479546,0.47954599999999986,1.1102230246251565e-16,87.086257,87.08625700000002,1.4210854715202004e-14,-1.1102230246251565e-16,0.47977529401,0.51468172331,0.005542982686,0.75504870054,0.13492986663,0.097872523577,0.01214890925,-538.3709690358054,54.94667425475922,0.0,1.0,3421275118.584645,1.0097286767756608,-84.55068969786089,3.2984777923e-07,0.4749256023225182,-8.363053302139107,1.5002538905e-07,-4.5084295298e-08,0.0
385,49.762984,265.004525,200.989619,1266.86,1266.86,0.05465189967615063,0.05465189967615063,0.420674,0.4206739999999999,1.1102230246251565e-16,73.396641,73.39664099999999,1.4210854715202004e-14,-1.1102230246251565e-16,0.38437710901,0.60600717162,0.0096157193678,0.67785418585,0.22338259681,0.080001079001,0.018762138341,-445.9068238399298,291.8679264838061,0.0,1.0,2757505145.1351476,0.704288858067385,78.84087472200989,4.5942253353e-07,0.5973032161183938,-5.444233722009886,2.694742041e-07,-5.1836303181e-08,0.0
386,49.792916,274.998561,210.983655,1429.486,1429.486,0.06166752874071474,0.06166752874071474,0.326312,0.32631199999999994,5.551115123125783e-17,60.611528,60.61152800000001,7.105427357601002e-15,-5.551115123125783e-17,0.27276972622,0.72659477582,0.00063549795394,0.60311875198,0.31659524697,0.055568509106,0.024717491936,-241.7986044111379,398.8946064777997,0.0,1.0,1928999035.8049555,0.4349135726276512,62.98855671235144,7.4105065553e-07,0.7502915993825977,-2.3770287123514393,5.5409122508e-07,-4.6080939682e-08,0.0
387,49.750041,284.99331,220.978404,1661.615,1661.615,0.07168149304610379,0.07168149304610379,0.256151,0.256151,0.0,45.709435,45.709435,0.0,0.0,0.27128392251,0.72533798801,0.0033780894842,0.59792100797,0.32346744353,0.053328438664,0.025283109832,-10.53906405110512,425.4938427515003,0.0,1.0,1896145050.9617305,0.33415811907434734,42.03500629265324,8.7631217831e-07,0.7665562659664379,3.674428707346758,6.6622471695e-07,8.5922845578e-08,0.0
388,49.773065,295.099866,231.08496,1914.435,1914.435,0.08258805989336741,0.08258805989336741,0.175022,0.17502199999999998,2.7755575615628914e-17,34.141445,34.141445,0.0,-2.7755575615628914e-17,0.56859639613,0.42995745518,0.0014461486903,0.68370228786,0.22150707259,0.076099156154,0.018691483397,123.98335966664818,311.28580710453036,0.0,1.0,3809549412.0963316,0.2651666689059969,17.74847017937552,5.0253581012e-07,0.660045248982806,16.392974820624477,2.7885694871e-07,1.7961427177e-07,0.0
389,49.773915,305.00193,240.987024,2206.124,2206.124,0.09517142187861968,0.09517142187861968,0.114772,0.114772,0.0,22.916412,22.916412,0.0,0.0,0.72166042726,0.27305556708,0.0052840056651,0.70061449679,0.15125706798,0.11987263416,0.02825580106,176.4190641521735,181.62376980210354,0.0,1.0,4642310908.66981,0.2116654258577137,-4.761654990687308,4.752210792e-07,0.5422330998788264,27.67806699068731,1.4648466334e-07,2.1199418496e-07,0.0
390,49.731638,315.000219,250.985313,2579.254,2579.254,0.11126812027162451,0.11126812027162451,0.068916,0.06891600000000002,1.3877787807814457e-17,13.104062,13.104061999999999,1.7763568394002505e-15,1.3877787807814457e-17,0.66058720087,0.32996809281,0.0094447063206,0.67322280998,0.17422906417,0.11912377022,0.03342435562,159.47822277264348,78.5011036535348,0.0,1.0,4162213415.0550146,0.16769091676444414,-23.473070041618982,6.1968326532e-07,0.4109703812807374,36.57713204161898,7.380274155e-08,2.437431268e-07,0.0
391,49.763388,325.012945,260.998039,2926.769,2926.769,0.12625979647574925,0.12625979647574925,0.032149,0.03214899999999999,6.938893903907228e-18,14.247176,14.247175999999994,5.329070518200751e-15,-6.938893903907228e-18,0.62130397493,0.36883886953,0.0098571555384,0.67267556948,0.17361686163,0.11994175417,0.033765814724,82.69469732082769,44.88900293948195,0.0,1.0,3782804172.0029306,0.10223759266104966,-31.447576606450493,7.7370354555e-07,0.3144538047426862,45.69475260645049,-5.8996523093e-09,2.432224826e-07,0.0
392,49.781146,335.021765,271.006859,3110.038,3110.038,0.1341659573788865,0.1341659573788865,0.025557,0.025557,0.0,25.532721,25.532721,0.0,0.0,0.60738831373,0.38511141865,0.0075002676133,0.69235627507,0.15475117847,0.12275754426,0.0301350022,49.94983935114015,61.82717181828559,0.0,1.0,3449263438.069095,0.1006149005989275,-28.66441320653696,9.0165278931e-07,0.25400810265544727,54.19713420653696,-7.2270448238e-08,2.1732556541e-07,0.0
393,49.782187,345.014058,280.999152,3089.416,3089.416,0.13327633147300774,0.13327633147300774,0.039151,0.03915099999999999,6.938893903907228e-18,42.273515,42.27351500000001,7.105427357601002e-15,-6.938893903907228e-18,0.59984460518,0.39687197349,0.0032834213264,0.71396783123,0.13301987798,0.1275217269,0.025490563887,11.494071805564651,120.4063540769366,0.0,1.0,3088327665.3010964,0.18362360136330108,-20.682473623934477,1.0003524026e-06,0.21321333265073789,62.95598862393448,-1.2510257663e-07,1.7274639382e-07,0.0
394,49.760907,354.977059,290.962153,2866.718,2866.718,0.12366921722669844,0.12366921722669844,0.070357,0.07035700000000002,1.3877787807814457e-17,33.948993,33.94899299999999,1.4210854715202004e-14,1.3877787807814457e-17,0.59587989642,0.39986717773,0.0042529258458,0.72812718352,0.11964264189,0.13024693387,0.021983240716,75.88862429030507,186.8723001945363,0.0,1.0,2714508973.5465307,0.3728125274967966,-41.0833873176129,1.0560723976e-06,0.18871951667612497,75.0323803176129,-1.7271266174e-07,9.9455585039e-08,0.0
395,54.492233,4.97988,300.964974,2905.496,2905.496,0.1253420866563448,0.1253420866563448,0.097626,0.09762599999999998,2.7755575615628914e-17,28.287031,28.287031000000013,1.4210854715202004e-14,-2.7755575615628914e-17,0.60630041981,0.39132239615,0.0023771840384,0.58749580068,0.23877402252,0.12760456035,0.046125616451,156.25212374054678,236.7355148290215,0.0,1.0,2239598508.812474,0.5890973135617465,-68.28167193216478,1.2973289581e-06,0.16572134646098208,-83.43129706783522,-2.0936820461e-07,-4.8865618488e-08,0.0
396,54.526252,15.050071,311.035165,2462.06,2462.06,0.1062124118818681,0.1062124118818681,0.15761,0.15761,0.0,16.761871,16.761871000000006,7.105427357601002e-15,0.0,0.62763785596,0.36724457626,0.0051175677853,0.63653810121,0.18470473927,0.1387981849,0.039958974627,323.4966770651818,214.31060780875032,0.0,1.0,2075774225.1696875,0.8830664735184112,84.71938572919187,1.1860923843e-06,0.17848033497640647,-67.95751472919187,-1.5206178671e-07,-1.4728079633e-07,0.0
397,54.511167,25.026939,321.012033,2073.552,2073.552,0.08945231191866623,0.08945231191866623,0.210844,0.210844,0.0,3.758096,3.758096000000007,7.105427357601002e-15,0.0,0.61541816692,0.37553131438,0.0090505187032,0.62229400325,0.19438497154,0.13646759216,0.046853433045,433.4395812802175,57.18802277499949,0.0,1.0,1906752741.9496381,0.9850305027032663,56.98556505845724,1.0874781792e-06,0.21404819385934826,-53.22746905845724,-6.5935477802e-08,-2.2323902282e-07,0.0
398,54.531904,35.007234,330.992328,1771.948,1771.948,0.0764412202827114,0.0764412202827114,0.297074,0.29707400000000006,5.551115123125783e-17,-11.875577,-11.875576999999996,3.552713678800501e-15,5.551115123125783e-17,0.56749890956,0.43140295618,0.0010981342573,0.56131990667,0.25023654858,0.12507017065,0.063373374097,481.8153997217118,-212.01543305885804,0.0,1.0,1741372563.3007002,1.1102366486353445,29.20142026044102,1.0175582396e-06,0.2675771875889259,-41.07699726044102,3.7168596014e-08,-2.6972647932e-07,0.0
399,54.516795,45.00192,340.987014,1529.305,1529.305,0.06597368567500399,0.06597368567500399,0.370725,0.3707250000000001,5.551115123125783e-17,-26.734193,-26.734192999999994,7.105427357601002e-15,5.551115123125783e-17,0.46673988245,0.5328789669,0.00038115065472,0.55254522891,0.25639633336,0.12556999651,0.065488441223,337.4871443135614,-455.5617848017573,0.0,1.0,1480783269.8386202,1.206095478328839,5.993052154490531,1.032767611e-06,0.3073761627177934,-32.72724515449053,1.3187300331e-07,-2.8876086286e-07,0.0
400,54.496164,54.998777,350.983871,1336.441,1336.441,0.05765359980984042,0.05765359980984042,0.457759,0.457759,0.0,-41.652187,-41.652187,0.0,0.0,0.42237954873,0.57339463349,0.0042258177791,0.67835021915,0.15003588537,0.13712514911,0.034488746372,71.32902727872336,-607.5953654365087,0.0,1.0,1441399303.864693,1.4074627025794573,-18.523385549531348,9.2718304804e-07,0.32523703765724304,-23.12880145046865,2.084998061e-07,-2.1785960468e-07,0.0
401,54.476459,64.997607,0.982701,1201.162,1201.162,0.05181771081161648,0.05181771081161648,0.527231,0.527231,0.0,-56.490786,-56.49078600000001,7.105427357601002e-15,0.0,0.48130597605,0.51721525118,0.0014787727757,0.70904252262,0.11483750241,0.14897716081,0.027142814157,-247.2585493757541,-583.0259293337471,0.0,1.0,1830363077.2374153,1.3186472017360333,-38.58097984043741,6.5624247721e-07,0.39982718600235656,-17.909806159562592,2.1275728114e-07,-1.5355612638e-07,0.0
402,54.503392,74.988269,10.973363,1100.391,1100.391,0.047470484928515445,0.047470484928515445,0.558149,0.5581490000000001,1.1102230246251565e-16,-70.980188,-70.980188,0.0,1.1102230246251565e-16,0.28910271811,0.69711773735,0.013779544544,0.37974289169,0.5385547494,0.041548780448,0.040153578466,-483.7205104335614,-378.4628968413731,0.0,1.0,1243219485.1803856,0.7671176685190894,-57.301253561047595,8.85114023e-07,0.7275924188755806,-13.678934438952401,5.7197288224e-07,-2.9594919128e-07,0.0
403,54.514565,85.014084,20.999178,1063.051,1063.051,0.0458596503186079,0.0458596503186079,0.568843,0.5688429999999999,1.1102230246251565e-16,-85.986471,-85.986471,0.0,-1.1102230246251565e-16,0.59186364548,0.40441443075,0.0037219237621,0.77738054587,0.074843747023,0.13542523478,0.012350472325,-598.7843213293618,-84.44202942163304,0.0,1.0,2981715027.84636,0.9607121097316423,-81.83624108166062,3.5652333978e-07,0.5921055790156492,-4.150229918339377,2.088881137e-07,-3.0475192334e-08,0.0
404,54.493669,95.011776,30.99687,1039.214,1039.214,0.04483133043118514,0.04483133043118514,0.544405,0.5444049999999999,1.1102230246251565e-16,79.963084,79.963084,0.0,-1.1102230246251565e-16,0.50191573755,0.49515615836,0.0029281040971,0.77479373492,0.11088818421,0.10405597647,0.010262104396,-531.3844126141435,194.18393305111852,0.0,1.0,2914483189.788186,0.931308357530921,75.6494915734663,3.5656887768e-07,0.5845593412726621,4.313592426533686,2.0607728546e-07,3.1266279253e-08,0.0
405,54.526726,104.968441,40.953535,1054.103,1054.103,0.04547363671149884,0.04547363671149884,0.491537,0.4915369999999999,1.1102230246251565e-16,64.553094,64.553094,0.0,-1.1102230246251565e-16,0.43678060517,0.56310688313,0.00011251170212,0.73955426129,0.16847975627,0.080584003962,0.011381978477,-326.8158756777783,402.05811685177554,0.0,1.0,2942668784.7599254,0.8666922710170096,54.161133808692696,3.5821326731e-07,0.5671413215941246,10.391960191307309,1.89937129e-07,7.2089357445e-08,0.0
406,54.524442,114.97201,50.957104,1073.513,1073.513,0.04631097735901638,0.04631097735901638,0.423903,0.4239029999999999,5.551115123125783e-17,52.620647,52.62064699999999,7.105427357601002e-15,-5.551115123125783e-17,0.40735567529,0.58287305192,0.0097712727963,0.72174242432,0.19943655119,0.066849223929,0.011971800563,-119.62968689425513,439.05949393650377,0.0,1.0,3110499087.173307,0.8178594745528613,37.71359522961097,3.451256438e-07,0.5183078672919397,14.907051770389023,1.552051564e-07,8.8937573241e-08,0.0
407,54.478989,124.998162,60.983256,1106.12,1106.12,0.04771763199547206,0.04771763199547206,0.349665,0.34966499999999995,5.551115123125783e-17,40.511037,40.511037,0.0,-5.551115123125783e-17,0.40827986646,0.58811566384,0.0036044697002,0.76201070692,0.16898953762,0.059625481838,0.0093742736277,60.3572057972921,382.0329332514897,0.0,1.0,3505735493.895881,0.8356226414441337,21.80991502618814,3.1551724365e-07,0.4184484510803878,18.701121973811862,1.0488159602e-07,8.0194543978e-08,0.0
408,54.534212,134.971401,70.956495,1120.881,1120.881,0.04835441640031527,0.04835441640031527,0.286688,0.28668799999999994,5.551115123125783e-17,29.461337,29.461337,0.0,-5.551115123125783e-17,0.38798554006,0.60597753052,0.0060369294165,0.8104403353,0.13038812597,0.053020038427,0.006151500301,165.87553580917674,275.2212113661514,0.0,1.0,3630694694.969747,1.1025752643320965,5.635792162085885,3.0872356234e-07,0.26001671656734116,23.825544837914116,5.4075590176e-08,5.9326479366e-08,0.0
409,54.493245,144.966536,80.95163,1147.166,1147.166,0.049488342156111184,0.049488342156111184,0.217296,0.21729599999999993,5.551115123125783e-17,21.688557,21.688557000000003,3.552713678800501e-15,-5.551115123125783e-17,0.3347923477,0.6607017184,0.0045059339054,0.81302293387,0.13807773572,0.044040938134,0.0048583922758,181.18499656506376,171.20109467332375,0.0,1.0,3397890537.502732,2.007846808094486,-15.679869443578749,3.3761122889e-07,0.10822339589055661,37.36842644357875,9.6185739763e-09,3.5248646707e-08,0.0
410,54.502457,154.981702,90.966796,1178.353,1178.353,0.0508337384865661,0.0508337384865661,0.20071,0.20070999999999997,2.7755575615628914e-17,17.58596,17.585960000000007,7.105427357601002e-15,-2.7755575615628914e-17,0.25870088505,0.72631004803,0.014989066917,0.76076256255,0.19866603309,0.034938081146,0.0056333232099,193.32746767690725,136.23567954800382,0.0,1.0,2827980880.4547763,2.801778150549906,-61.5678908455472,4.16676438e-07,0.07163664973281578,79.1538508455472,-2.7735443921e-08,1.1032955281e-08,0.0
411,54.511073,165.044103,101.029197,1180.991,1180.991,0.050947540888840764,0.050947540888840764,0.201055,0.201055,0.0,11.745148,11.745148000000002,1.7763568394002505e-15,0.0,0.18936535685,0.80915753026,0.0014771128898,0.7013978073,0.26382877353,0.027736268145,0.007037151029,217.76657836693124,94.6437508817081,0.0,1.0,2144354387.7118351,1.7651916575886013,-84.22672120224776,5.5074432042e-07,0.1138998131651369,-84.02813079775224,-6.1371658527e-08,-1.2981975198e-08,0.0
412,54.507286,175.026612,111.011706,1154.909,1154.909,0.049822372482423834,0.049822372482423834,0.233329,0.2333290000000001,8.326672684688674e-17,7.31579,7.315790000000008,7.993605777301127e-15,8.326672684688674e-17,0.12651416224,0.86953359424,0.0039522435186,0.64306466032,0.32584589506,0.022324720587,0.0087647240317,260.73475198742335,68.06979906952368,0.0,1.0,1424571854.6871731,1.6739988611377545,86.69722378668425,8.1070603508e-07,0.13938420474277682,-79.38143378668424,-1.0532572648e-07,-4.0931705963e-08,0.0
413,54.50777,184.969346,120.95444,1124.952,1124.952,0.048530037924068174,0.048530037924068174,0.287366,0.287366,0.0,-2.689755,-2.689755000000005,4.884981308350689e-15,0.0,0.098319273966,0.90081345345,0.00086727258344,0.55898834117,0.41077310137,0.018723978546,0.011514578911,321.84911872246283,-30.307575585318602,0.0,1.0,1078327248.1632981,1.4756986068943443,68.5412639334229,1.0432380355e-06,0.19473217543030083,-71.2310189334229,-1.61089352e-07,-1.2377786842e-07,0.0
414,54.519828,194.986507,130.971601,1095.214,1095.214,0.047247150949525314,0.047247150949525314,0.360689,0.36068900000000004,5.551115123125783e-17,-12.752622,-12.752622000000008,7.105427357601002e-15,5.551115123125783e-17,0.078744268327,0.92044958963,0.00080614204535,0.46477444366,0.50487035805,0.015993989416,0.014361208871,356.5341805743316,-170.0981381902058,0.0,1.0,827014833.6285465,1.5938396125842962,51.72135698924549,1.324297891e-06,0.22630194227333122,-64.4739789892455,-1.883901483e-07,-2.3307500578e-07,0.0
415,54.49874,204.964459,140.949553,1065.682,1065.682,0.04597315074331778,0.04597315074331778,0.42162,0.42161999999999994,5.551115123125783e-17,-23.17449,-23.17448999999999,7.105427357601002e-15,-5.551115123125783e-17,0.088429946373,0.90760775915,0.0039622944771,0.44750475008,0.52123116882,0.016533081231,0.01473099986,310.1445360653432,-325.1036746747519,0.0,1.0,874395599.7398434,1.831648832598184,33.136161015916485,1.2187641387e-06,0.2301860446698914,-56.310651015916484,-1.079074554e-07,-2.58959598e-07,0.0
416,54.494774,215.00584,150.990934,1045.043,1045.043,0.04508279146335308,0.04508279146335308,0.507085,0.5070849999999999,1.1102230246251565e-16,-36.79102,-36.79102,0.0,-1.1102230246251565e-16,0.16652269656,0.82571461353,0.0077626899105,0.56033766237,0.40734532729,0.022774212535,0.0095427978017,149.77931963053592,-508.3181369735511,0.0,1.0,1540468498.1415596,2.2681658086668746,7.5895354755903455,6.7839297023e-07,0.22356610705548097,-44.38055547559035,3.2791647954e-09,-1.5163022184e-07,0.0
417,54.489972,224.980579,160.965673,1053.183,1053.183,0.04543394823155467,0.04543394823155467,0.540187,0.5401869999999999,1.1102230246251565e-16,-50.867216,-50.86721599999999,7.105427357601002e-15,-1.1102230246251565e-16,0.35763698075,0.63728686071,0.0050761585419,0.71106425598,0.24162548743,0.041121032255,0.0061892243316,-115.70365586463815,-557.0258628973643,0.0,1.0,3142843945.010082,1.89624459504144,-21.521493341362405,3.3510508903e-07,0.2848720051266355,-29.345722658637595,4.9606542134e-08,-8.1560993234e-08,0.0
418,54.489571,234.986278,170.971372,1068.452,1068.452,0.04609264757967139,0.04609264757967139,0.56587,0.56587,0.0,-64.522807,-64.522807,0.0,0.0,0.49460539759,0.48877508565,0.016619516759,0.80440620669,0.11787533367,0.071214032587,0.0065044270472,-380.86415975396056,-469.56321950622834,0.0,1.0,4103617056.888369,1.3727793327671178,-45.6761615341344,2.6036834948e-07,0.41220754602953785,-18.8466454658656,8.4926382083e-08,-6.56226838e-08,0.0
419,54.549189,245.007092,180.992186,1130.737,1130.737,0.048779600811543145,0.048779600811543145,0.546045,0.546045,0.0,-78.942122,-78.942122,0.0,0.0,0.44665614766,0.54900127087,0.0043425814747,0.74687817604,0.17016243085,0.072470044883,0.010489348225,-572.0057154246135,-232.45068971982067,0.0,1.0,3592378676.305955,1.0594409197993084,-64.46921706988348,3.1475996878e-07,0.5154086365697845,-14.472904930116508,1.4196388469e-07,-7.8516433986e-08,0.0
420,54.495589,254.988453,190.973547,1215.825,1215.825,0.05245026753055258,0.05245026753055258,0.495094,0.4950940000000001,1.1102230246251565e-16,87.012017,87.012017,0.0,1.1102230246251565e-16,0.31481412087,0.66595285599,0.01923302314,0.66837005121,0.2537276146,0.062481785046,0.015420549143,-598.6764710866119,62.66954137928624,0.0,1.0,2447725016.9565196,0.8580415190916392,-80.08379961535859,4.967163352e-07,0.577004712457421,-12.904183384641419,2.5802004355e-07,-1.2477824903e-07,0.0
421,54.515408,264.972071,200.957165,1370.69,1370.69,0.059131089755066,0.059131089755066,0.424024,0.4240239999999999,1.1102230246251565e-16,72.809771,72.809771,0.0,-1.1102230246251565e-16,0.21785112949,0.77727007239,0.0048787981249,0.63401762121,0.29380024897,0.05429216148,0.017889968337,-479.6724347161058,328.19832130686046,0.0,1.0,1669337539.8281193,0.637939480653069,83.06595060587938,8.2109817056e-07,0.6646774699786878,-10.256179605879385,5.1116208261e-07,-1.9124135732e-07,0.0
422,54.507526,274.968925,210.954019,1564.934,1564.934,0.0675107083401458,0.0675107083401458,0.332887,0.332887,0.0,57.150659,57.150659,0.0,0.0,0.34928230237,0.64800658641,0.0027111112206,0.67603085331,0.2389639238,0.069345013643,0.015660209242,-214.38775675872648,474.7871279355724,0.0,1.0,2591459358.3586736,0.5233445096259879,58.10087373411848,6.0388135934e-07,0.6360762248903694,-0.9502147341184851,3.8390329979e-07,-1.2738264866e-08,0.0
423,54.499311,285.035936,221.02103,1798.138,1798.138,0.07757104777155656,0.07757104777155656,0.245709,0.24570900000000007,5.551115123125783e-17,42.641988,42.641988,0.0,5.551115123125783e-17,0.43324086867,0.56207571428,0.0046834170463,0.62442362972,0.26220050519,0.084759235698,0.028616629394,36.32511173672531,440.32288261117645,0.0,1.0,3043170651.451554,0.38872767809851605,35.85089957244616,5.908764923e-07,0.6320851687276291,6.791088427553837,3.6303944359e-07,8.7708952467e-08,0.0
424,54.525378,294.988667,230.973761,2130.807,2130.807,0.09192227270040848,0.09192227270040848,0.178298,0.17829799999999998,2.7755575615628914e-17,31.351461,31.351460999999997,3.552713678800501e-15,-2.7755575615628914e-17,0.33023505426,0.66488239239,0.0048825533533,0.57579975009,0.31791519283,0.072022414709,0.034262642376,174.23229133674263,337.6111245302162,0.0,1.0,2225856794.0967283,0.2762018673394764,21.244111721910127,9.5729743515e-07,0.6455350998074756,10.107349278089874,5.7990492413e-07,2.1353239045e-07,0.0
425,54.501954,305.002134,240.987228,2534.973,2534.973,0.10935785333639912,0.10935785333639912,0.113236,0.11323600000000002,1.3877787807814457e-17,16.84822,16.848219999999998,3.552713678800501e-15,1.3877787807814457e-17,0.41663948556,0.582709773,0.00065074144415,0.60228788646,0.28622749554,0.078951990918,0.032532627082,238.82249480006163,159.25336670303207,0.0,1.0,2696799980.327197,0.19690010861289553,-1.1724753584134397,9.3999296147e-07,0.575093639093015,18.02069535841344,4.3711196489e-07,3.1806314144e-07,0.0
426,54.482596,315.000018,250.985112,2986.69,2986.69,0.12884476757002536,0.12884476757002536,0.054568,0.054568,0.0,4.808864,4.808863999999995,4.440892098500626e-15,0.0,0.54455518131,0.45487366587,0.00057115282158,0.67181600046,0.19716747004,0.10363582975,0.027380699751,160.68694887049605,27.229306526317473,0.0,1.0,3378431798.4457273,0.13466415095831405,-24.858123814498573,8.8404626116e-07,0.4052154906237206,29.666987814498572,1.8270871481e-07,3.0813262328e-07,0.0
427,54.49937,325.014781,260.999875,3465.939,3465.939,0.14951940270563271,0.14951940270563271,0.020586,0.020586,0.0,4.19265,4.192649999999996,4.440892098500626e-15,0.0,0.6318340086,0.35864139222,0.0095245991862,0.65569624005,0.16962025101,0.13677141993,0.037912089009,70.58707497579572,10.40488811278152,0.0,1.0,3794490794.379348,0.07814586478827426,-41.39539196171808,9.1341346911e-07,0.2634304458178946,45.58804196171808,-4.9387672693e-09,2.4057022771e-07,0.0
428,54.533798,335.038449,271.023543,3808.561,3808.561,0.1642999965919675,0.1642999965919675,0.011201,0.011201000000000001,1.734723475976807e-18,54.629747,54.629747,0.0,1.734723475976807e-18,0.63822890479,0.35945321547,0.0023178797384,0.64369084115,0.17695307029,0.13940891592,0.039947172635,-14.071174665448487,40.272215542206915,0.0,1.0,3625732988.053763,0.05285714412088374,-1.7691620570366808,1.0504251175e-06,0.2119108057443177,56.39890905703668,-8.6251772851e-08,2.0520673399e-07,0.0
429,54.512929,344.997974,280.983068,3760.559,3760.559,0.16222920701122884,0.16222920701122884,0.024711,0.024711,0.0,42.643967,42.643967,0.0,0.0,0.62739159521,0.36787640317,0.0047320016162,0.63285484141,0.18938180021,0.13772808458,0.040035273796,7.6338176955265356,92.6130897476809,0.0,1.0,3170869441.679904,0.13847971801466796,-26.433195935295117,1.1859709361e-06,0.17844490409333863,69.07716293529512,-1.5765293922e-07,1.411843e-07,0.0
430,54.482245,354.991676,290.97677,3374.261,3374.261,0.14556444567919716,0.14556444567919716,0.066022,0.066022,0.0,41.371539,41.371539,0.0,0.0,0.60277425659,0.39048196465,0.0067437787542,0.58836800441,0.23780108964,0.12776902284,0.046061883111,28.14073186510797,220.99096061458158,0.0,1.0,2587381337.961233,0.4004682479392939,-41.6203033506506,1.3041220289e-06,0.16486200925974068,82.9918423506506,-2.0859893434e-07,5.2072652459e-08,0.0
431,59.226922,4.968251,300.953345,3334.496,3334.496,0.14384899741291507,0.14384899741291507,0.097705,0.097705,0.0,37.309829,37.309829,0.0,0.0,0.58320832036,0.39327412512,0.023517554515,0.68068994545,0.13052151987,0.15587339538,0.0329151393,86.40959669517112,314.1289898928153,0.0,1.0,1935507811.41718,0.9401135201782143,-67.00354163362155,1.7228016236e-06,0.10392893826426236,-75.68662936637845,-1.5716190461e-07,-8.5782631906e-08,0.0
432,59.270756,15.059537,311.044631,2756.5,2756.5,0.11891445105008384,0.11891445105008384,0.151193,0.151193,0.0,22.630762,22.630762,0.0,0.0,0.55401818404,0.44521890276,0.00076291320189,0.61343049455,0.19519636277,0.14129788719,0.050075255492,293.3481070077686,296.0383535930442,0.0,1.0,1623250558.8613472,1.1374649953542797,80.24780029461151,1.69813587e-06,0.13292101349713076,-57.617038294611504,-9.6227476876e-08,-2.041785041e-07,0.0
433,59.261334,25.092998,321.078092,2305.258,2305.258,0.09944802815121138,0.09944802815121138,0.211413,0.21141300000000002,2.7755575615628914e-17,6.08647,6.086470000000001,8.881784197001252e-16,2.7755575615628914e-17,0.45204572277,0.54185971291,0.0060945643162,0.47420740967,0.32997153668,0.11042619291,0.085394860743,476.403474060396,102.76658453962185,0.0,1.0,1254410853.1422977,1.150049336007382,49.95685881347468,1.8377216637e-06,0.18382950485755767,-43.87038881347468,1.3317378851e-08,-3.3756487157e-07,0.0
