wavelength_nm,angle_deg,f11,f12,f22,f33,f34,f44
650,130,1.410081908e-02,-1.794950207e-04,1.410081908e-02,1.409967660e-02,0.000000000e+00,1.409967660e-02
650,135,1.375419666e-02,-1.420257588e-04,1.375419666e-02,1.375346337e-02,0.000000000e+00,1.375346337e-02
650,140,1.349714340e-02,-1.074307116e-04,1.349714340e-02,1.349671585e-02,0.000000000e+00,1.349671585e-02
650,145,1.331346512e-02,-7.626545325e-05,1.331346512e-02,1.331324668e-02,0.000000000e+00,1.331324668e-02
650,150,1.318850224e-02,-4.951626083e-05,1.318850224e-02,1.318840929e-02,0.000000000e+00,1.318840929e-02
650,155,1.310887907e-02,-2.833128659e-05,1.310887907e-02,1.310884846e-02,0.000000000e+00,1.310884846e-02
650,160,1.306248422e-02,-1.348813390e-05,1.306248422e-02,1.306247726e-02,0.000000000e+00,1.306247726e-02
650,165,1.303864824e-02,-4.830043262e-06,1.303864824e-02,1.303864734e-02,0.000000000e+00,1.303864734e-02
650,170,1.302846489e-02,-1.046140050e-06,1.302846489e-02,1.302846484e-02,0.000000000e+00,1.302846484e-02
650,175,1.302518109e-02,-6.920251475e-08,1.302518109e-02,1.302518109e-02,0.000000000e+00,1.302518109e-02
650,180,1.302456711e-02,-0.000000000e+00,1.302456711e-02,1.302456711e-02,0.000000000e+00,1.302456711e-02
675,0,2.481795820e+00,-0.000000000e+00,2.481795820e+00,2.481795820e+00,0.000000000e+00,2.481795820e+00
675,5,1.991143199e+00,-1.765355323e-05,1.991143199e+00,1.991143198e+00,0.000000000e+00,1.991143198e+00
675,10,1.243127621e+00,-1.605717123e-04,1.243127621e+00,1.243127611e+00,0.000000000e+00,1.243127611e+00
675,15,7.639588989e-01,-4.300439837e-04,7.639588989e-01,7.639587778e-01,0.000000000e+00,7.639587778e-01
675,20,4.953428971e-01,-7.239202942e-04,4.953428971e-01,4.953423681e-01,0.000000000e+00,4.953423681e-01
675,25,3.382516994e-01,-9.577527948e-04,3.382516994e-01,3.382503435e-01,0.000000000e+00,3.382503435e-01
675,30,2.405850375e-01,-1.098099802e-03,2.405850375e-01,2.405825315e-01,0.000000000e+00,2.405825315e-01
675,35,1.768347818e-01,-1.154077971e-03,1.768347818e-01,1.768310158e-01,0.000000000e+00,1.768310158e-01
675,40,1.336552706e-01,-1.152413141e-03,1.336552706e-01,1.336503023e-01,0.000000000e+00,1.336503023e-01
675,45,1.035306917e-01,-1.118210564e-03,1.035306917e-01,1.035246528e-01,0.000000000e+00,1.035246528e-01
675,50,8.198343589e-02,-1.068038229e-03,8.198343589e-02,8.197647866e-02,0.000000000e+00,8.197647866e-02
675,55,6.623356521e-02,-1.010749518e-03,6.623356521e-02,6.622585255e-02,0.000000000e+00,6.622585255e-02
675,60,5.449918026e-02,-9.504497877e-04,5.449918026e-02,5.449089185e-02,0.000000000e+00,5.449089185e-02
675,65,4.560756462e-02,-8.888915831e-04,4.560756462e-02,4.559890154e-02,0.000000000e+00,4.559890154e-02
675,70,3.876901939e-02,-8.268274012e-04,3.876901939e-02,3.876020151e-02,0.000000000e+00,3.876020151e-02
675,75,3.344074644e-02,-7.646488282e-04,3.344074644e-02,3.343200315e-02,0.000000000e+00,3.343200315e-02
675,80,2.924263698e-02,-7.026648616e-04,2.924263698e-02,2.923419367e-02,0.000000000e+00,2.923419367e-02
675,85,2.590392647e-02,-6.412166656e-04,2.590392647e-02,2.589598903e-02,0.000000000e+00,2.589598903e-02
675,90,2.322867963e-02,-5.807133577e-04,2.322867963e-02,2.322141962e-02,0.000000000e+00,2.322141962e-02
675,95,2.107301927e-02,-5.216230254e-04,2.107301927e-02,2.106656238e-02,0.000000000e+00,2.106656238e-02
675,100,1.932982482e-02,-4.644363991e-04,1.932982482e-02,1.932424452e-02,0.000000000e+00,1.932424452e-02
675,105,1.791826742e-02,-4.096158514e-04,1.791826742e-02,1.791358485e-02,0.000000000e+00,1.791358485e-02
675,110,1.677652844e-02,-3.575404943e-04,1.677652844e-02,1.677271807e-02,0.000000000e+00,1.677271807e-02
675,115,1.585664564e-02,-3.084574562e-04,1.585664564e-02,1.585364517e-02,0.000000000e+00,1.585364517e-02
675,120,1.512080313e-02,-2.624515537e-04,1.512080313e-02,1.511852527e-02,0.000000000e+00,1.511852527e-02
675,125,1.453861782e-02,-2.194514218e-04,1.453861782e-02,1.453696149e-02,0.000000000e+00,1.453696149e-02
675,130,1.408512910e-02,-1.792952967e-04,1.408512910e-02,1.408398790e-02,0.000000000e+00,1.408398790e-02
675,135,1.373930137e-02,-1.418719501e-04,1.373930137e-02,1.373856886e-02,0.000000000e+00,1.373856886e-02
675,140,1.348291932e-02,-1.073174947e-04,1.348291932e-02,1.348249221e-02,0.000000000e+00,1.348249221e-02
675,145,1.329980391e-02,-7.618719574e-05,1.329980391e-02,1.329958569e-02,0.000000000e+00,1.329958569e-02
675,150,1.317530776e-02,-4.946672210e-05,1.317530776e-02,1.317521490e-02,0.000000000e+00,1.317521490e-02
675,155,1.309606491e-02,-2.830359224e-05,1.309606491e-02,1.309603432e-02,0.000000000e+00,1.309603432e-02
675,160,1.304997164e-02,-1.347521360e-05,1.304997164e-02,1.304996469e-02,0.000000000e+00,1.304996469e-02
675,165,1.302636447e-02,-4.825492856e-06,1.302636447e-02,1.302636357e-02,0.000000000e+00,1.302636357e-02
675,170,1.301634153e-02,-1.045166587e-06,1.301634153e-02,1.301634149e-02,0.000000000e+00,1.301634149e-02
675,175,1.301315280e-02,-6.913860868e-08,1.301315280e-02,1.301315279e-02,0.000000000e+00,1.301315279e-02
675,180,1.301257031e-02,-0.000000000e+00,1.301257031e-02,1.301257031e-02,0.000000000e+00,1.301257031e-02
700,0,2.487758030e+00,-0.000000000e+00,2.487758030e+00,2.487758030e+00,0.000000000e+00,2.487758030e+00
700,5,1.995445572e+00,-1.769169824e-05,1.995445572e+00,1.995445572e+00,0.000000000e+00,1.995445572e+00
700,10,1.245056151e+00,-1.608208157e-04,1.245056151e+00,1.245056141e+00,0.000000000e+00,1.245056141e+00
700,15,7.646028594e-01,-4.304064788e-04,7.646028594e-01,7.646027382e-01,0.000000000e+00,7.646027382e-01
700,20,4.954604264e-01,-7.240920578e-04,4.954604264e-01,4.954598973e-01,0.000000000e+00,4.954598973e-01
700,25,3.381792971e-01,-9.575477892e-04,3.381792971e-01,3.381779415e-01,0.000000000e+00,3.381779415e-01
700,30,2.404564306e-01,-1.097512802e-03,2.404564306e-01,2.404539259e-01,0.000000000e+00,2.404539259e-01
700,35,1.767002706e-01,-1.153200110e-03,1.767002706e-01,1.766965075e-01,0.000000000e+00,1.766965075e-01
700,40,1.335320894e-01,-1.151351039e-03,1.335320894e-01,1.335271257e-01,0.000000000e+00,1.335271257e-01
700,45,1.034232590e-01,-1.117050209e-03,1.034232590e-01,1.034172264e-01,0.000000000e+00,1.034172264e-01
700,50,8.189143564e-02,-1.066839697e-03,8.189143564e-02,8.188448622e-02,0.000000000e+00,8.188448622e-02
700,55,6.615515264e-02,-1.009552913e-03,6.615515264e-02,6.614744911e-02,0.000000000e+00,6.614744911e-02
700,60,5.443222252e-02,-9.492820643e-04,5.443222252e-02,5.442394429e-02,0.000000000e+00,5.442394429e-02
700,65,4.555008740e-02,-8.877713519e-04,4.555008740e-02,4.554143524e-02,0.000000000e+00,4.554143524e-02
700,70,3.871933605e-02,-8.257678040e-04,3.871933605e-02,3.871052947e-02,0.000000000e+00,3.871052947e-02
700,75,3.339746535e-02,-7.636591724e-04,3.339746535e-02,3.338873338e-02,0.000000000e+00,3.338873338e-02
700,80,2.920462723e-02,-7.017515337e-04,2.920462723e-02,2.919619490e-02,0.000000000e+00,2.919619490e-02
700,85,2.587027391e-02,-6.403836420e-04,2.587027391e-02,2.586234678e-02,0.000000000e+00,2.586234678e-02
700,90,2.319864535e-02,-5.799625056e-04,2.319864535e-02,2.319139473e-02,0.000000000e+00,2.319139473e-02
700,95,2.104600420e-02,-5.209543181e-04,2.104600420e-02,2.103955559e-02,0.000000000e+00,2.103955559e-02
700,100,1.930534085e-02,-4.638481244e-04,1.930534085e-02,1.929976762e-02,0.000000000e+00,1.929976762e-02
700,105,1.789591447e-02,-4.091048577e-04,1.789591447e-02,1.789123774e-02,0.000000000e+00,1.789123774e-02
700,110,1.675597636e-02,-3.571024893e-04,1.675597636e-02,1.675217065e-02,0.000000000e+00,1.675217065e-02
700,115,1.583761997e-02,-3.080873520e-04,1.583761997e-02,1.583462309e-02,0.000000000e+00,1.583462309e-02
700,120,1.510307395e-02,-2.621438286e-04,1.510307395e-02,1.510079877e-02,0.000000000e+00,1.510079877e-02
700,125,1.452199096e-02,-2.192004496e-04,1.452199096e-02,1.452033651e-02,0.000000000e+00,1.452033651e-02
700,130,1.406943913e-02,-1.790955727e-04,1.406943913e-02,1.406829919e-02,0.000000000e+00,1.406829919e-02
700,135,1.372440607e-02,-1.417181413e-04,1.372440607e-02,1.372367436e-02,0.000000000e+00,1.372367436e-02
700,140,1.346869523e-02,-1.072042779e-04,1.346869523e-02,1.346826857e-02,0.000000000e+00,1.346826857e-02
700,145,1.328614269e-02,-7.610893823e-05,1.328614269e-02,1.328592470e-02,0.000000000e+00,1.328592470e-02
700,150,1.316211327e-02,-4.941718338e-05,1.316211327e-02,1.316202050e-02,0.000000000e+00,1.316202050e-02
700,155,1.308325074e-02,-2.827589789e-05,1.308325074e-02,1.308322018e-02,0.000000000e+00,1.308322018e-02
700,160,1.303745907e-02,-1.346229329e-05,1.303745907e-02,1.303745212e-02,0.000000000e+00,1.303745212e-02
700,165,1.301408069e-02,-4.820942449e-06,1.301408069e-02,1.301407980e-02,0.000000000e+00,1.301407980e-02
700,170,1.300421817e-02,-1.044193124e-06,1.300421817e-02,1.300421813e-02,0.000000000e+00,1.300421813e-02
700,175,1.300112450e-02,-6.907470262e-08,1.300112450e-02,1.300112450e-02,0.000000000e+00,1.300112450e-02
700,180,1.300057351e-02,-0.000000000e+00,1.300057351e-02,1.300057351e-02,0.000000000e+00,1.300057351e-02
725,0,2.493720240e+00,-0.000000000e+00,2.493720240e+00,2.493720240e+00,0.000000000e+00,2.493720240e+00
725,5,1.999747946e+00,-1.772984325e-05,1.999747946e+00,1.999747946e+00,0.000000000e+00,1.999747946e+00
725,10,1.246984681e+00,-1.610699191e-04,1.246984681e+00,1.246984670e+00,0.000000000e+00,1.246984670e+00
725,15,7.652468198e-01,-4.307689738e-04,7.652468198e-01,7.652466986e-01,0.000000000e+00,7.652466986e-01
725,20,4.955779558e-01,-7.242638214e-04,4.955779558e-01,4.955774265e-01,0.000000000e+00,4.955774265e-01
725,25,3.381068948e-01,-9.573427836e-04,3.381068948e-01,3.381055395e-01,0.000000000e+00,3.381055395e-01
725,30,2.403278236e-01,-1.096925803e-03,2.403278236e-01,2.403253203e-01,0.000000000e+00,2.403253203e-01
725,35,1.765657594e-01,-1.152322248e-03,1.765657594e-01,1.765619992e-01,0.000000000e+00,1.765619992e-01
725,40,1.334089083e-01,-1.150288937e-03,1.334089083e-01,1.334039491e-01,0.000000000e+00,1.334039491e-01
725,45,1.033158264e-01,-1.115889854e-03,1.033158264e-01,1.033097999e-01,0.000000000e+00,1.033097999e-01
725,50,8.179943539e-02,-1.065641165e-03,8.179943539e-02,8.179249378e-02,0.000000000e+00,8.179249378e-02
725,55,6.607674006e-02,-1.008356307e-03,6.607674006e-02,6.606904567e-02,0.000000000e+00,6.606904567e-02
725,60,5.436526478e-02,-9.481143409e-04,5.436526478e-02,5.435699673e-02,0.000000000e+00,5.435699673e-02
725,65,4.549261018e-02,-8.866511208e-04,4.549261018e-02,4.548396895e-02,0.000000000e+00,4.548396895e-02
725,70,3.866965271e-02,-8.247082068e-04,3.866965271e-02,3.866085743e-02,0.000000000e+00,3.866085743e-02
725,75,3.335418427e-02,-7.626695165e-04,3.335418427e-02,3.334546361e-02,0.000000000e+00,3.334546361e-02
725,80,2.916661748e-02,-7.008382058e-04,2.916661748e-02,2.915819612e-02,0.000000000e+00,2.915819612e-02
725,85,2.583662135e-02,-6.395506184e-04,2.583662135e-02,2.582870454e-02,0.000000000e+00,2.582870454e-02
725,90,2.316861108e-02,-5.792116536e-04,2.316861108e-02,2.316136985e-02,0.000000000e+00,2.316136985e-02
725,95,2.101898913e-02,-5.202856108e-04,2.101898913e-02,2.101254879e-02,0.000000000e+00,2.101254879e-02
725,100,1.928085688e-02,-4.632598498e-04,1.928085688e-02,1.927529072e-02,0.000000000e+00,1.927529072e-02
725,105,1.787356152e-02,-4.085938640e-04,1.787356152e-02,1.786889064e-02,0.000000000e+00,1.786889064e-02
725,110,1.673542427e-02,-3.566644843e-04,1.673542427e-02,1.673162323e-02,0.000000000e+00,1.673162323e-02
725,115,1.581859429e-02,-3.077172477e-04,1.581859429e-02,1.581560101e-02,0.000000000e+00,1.581560101e-02
725,120,1.508534477e-02,-2.618361035e-04,1.508534477e-02,1.508307226e-02,0.000000000e+00,1.508307226e-02
725,125,1.450536409e-02,-2.189494774e-04,1.450536409e-02,1.450371154e-02,0.000000000e+00,1.450371154e-02
725,130,1.405374915e-02,-1.788958486e-04,1.405374915e-02,1.405261049e-02,0.000000000e+00,1.405261049e-02
725,135,1.370951077e-02,-1.415643326e-04,1.370951077e-02,1.370877986e-02,0.000000000e+00,1.370877986e-02
725,140,1.345447114e-02,-1.070910610e-04,1.345447114e-02,1.345404493e-02,0.000000000e+00,1.345404493e-02
725,145,1.327248148e-02,-7.603068072e-05,1.327248148e-02,1.327226371e-02,0.000000000e+00,1.327226371e-02
725,150,1.314891878e-02,-4.936764465e-05,1.314891878e-02,1.314882611e-02,0.000000000e+00,1.314882611e-02
725,155,1.307043657e-02,-2.824820354e-05,1.307043657e-02,1.307040604e-02,0.000000000e+00,1.307040604e-02
725,160,1.302494649e-02,-1.344937299e-05,1.302494649e-02,1.302493955e-02,0.000000000e+00,1.302493955e-02
725,165,1.300179692e-02,-4.816392042e-06,1.300179692e-02,1.300179603e-02,0.000000000e+00,1.300179603e-02
725,170,1.299209482e-02,-1.043219661e-06,1.299209482e-02,1.299209477e-02,0.000000000e+00,1.299209477e-02
725,175,1.298909621e-02,-6.901079655e-08,1.298909621e-02,1.298909621e-02,0.000000000e+00,1.298909621e-02
725,180,1.298857671e-02,-0.000000000e+00,1.298857671e-02,1.298857671e-02,0.000000000e+00,1.298857671e-02
750,0,2.499682450e+00,-0.000000000e+00,2.499682450e+00,2.499682450e+00,0.000000000e+00,2.499682450e+00
750,5,2.004050319e+00,-1.776798826e-05,2.004050319e+00,2.004050319e+00,0.000000000e+00,2.004050319e+00
750,10,1.248913211e+00,-1.613190225e-04,1.248913211e+00,1.248913200e+00,0.000000000e+00,1.248913200e+00
750,15,7.658907803e-01,-4.311314689e-04,7.658907803e-01,7.658906590e-01,0.000000000e+00,7.658906590e-01
750,20,4.956954851e-01,-7.244355850e-04,4.956954851e-01,4.956949557e-01,0.000000000e+00,4.956949557e-01
750,25,3.380344925e-01,-9.571377779e-04,3.380344925e-01,3.380331375e-01,0.000000000e+00,3.380331375e-01
750,30,2.401992167e-01,-1.096338804e-03,2.401992167e-01,2.401967147e-01,0.000000000e+00,2.401967147e-01
750,35,1.764312482e-01,-1.151444387e-03,1.764312482e-01,1.764274909e-01,0.000000000e+00,1.764274909e-01
750,40,1.332857272e-01,-1.149226834e-03,1.332857272e-01,1.332807726e-01,0.000000000e+00,1.332807726e-01
750,45,1.032083937e-01,-1.114729499e-03,1.032083937e-01,1.032023735e-01,0.000000000e+00,1.032023735e-01
750,50,8.170743514e-02,-1.064442633e-03,8.170743514e-02,8.170050134e-02,0.000000000e+00,8.170050134e-02
750,55,6.599832749e-02,-1.007159701e-03,6.599832749e-02,6.599064222e-02,0.000000000e+00,6.599064222e-02
750,60,5.429830704e-02,-9.469466174e-04,5.429830704e-02,5.429004918e-02,0.000000000e+00,5.429004918e-02
750,65,4.543513297e-02,-8.855308897e-04,4.543513297e-02,4.542650265e-02,0.000000000e+00,4.542650265e-02
750,70,3.861996938e-02,-8.236486096e-04,3.861996938e-02,3.861118539e-02,0.000000000e+00,3.861118539e-02
750,75,3.331090318e-02,-7.616798606e-04,3.331090318e-02,3.330219384e-02,0.000000000e+00,3.330219384e-02
750,80,2.912860773e-02,-6.999248779e-04,2.912860773e-02,2.912019735e-02,0.000000000e+00,2.912019735e-02
750,85,2.580296879e-02,-6.387175949e-04,2.580296879e-02,2.579506229e-02,0.000000000e+00,2.579506229e-02
750,90,2.313857681e-02,-5.784608015e-04,2.313857681e-02,2.313134497e-02,0.000000000e+00,2.313134497e-02
750,95,2.099197406e-02,-5.196169034e-04,2.099197406e-02,2.098554200e-02,0.000000000e+00,2.098554200e-02
750,100,1.925637291e-02,-4.626715751e-04,1.925637291e-02,1.925081382e-02,0.000000000e+00,1.925081382e-02
750,105,1.785120858e-02,-4.080828702e-04,1.785120858e-02,1.784654353e-02,0.000000000e+00,1.784654353e-02
750,110,1.671487218e-02,-3.562264793e-04,1.671487218e-02,1.671107581e-02,0.000000000e+00,1.671107581e-02
750,115,1.579956862e-02,-3.073471435e-04,1.579956862e-02,1.579657894e-02,0.000000000e+00,1.579657894e-02
750,120,1.506761559e-02,-2.615283784e-04,1.506761559e-02,1.506534575e-02,0.000000000e+00,1.506534575e-02
750,125,1.448873722e-02,-2.186985051e-04,1.448873722e-02,1.448708657e-02,0.000000000e+00,1.448708657e-02
750,130,1.403805918e-02,-1.786961246e-04,1.403805918e-02,1.403692179e-02,0.000000000e+00,1.403692179e-02
750,135,1.369461548e-02,-1.414105238e-04,1.369461548e-02,1.369388535e-02,0.000000000e+00,1.369388535e-02
750,140,1.344024705e-02,-1.069778442e-04,1.344024705e-02,1.343982130e-02,0.000000000e+00,1.343982130e-02
750,145,1.325882027e-02,-7.595242321e-05,1.325882027e-02,1.325860272e-02,0.000000000e+00,1.325860272e-02
750,150,1.313572430e-02,-4.931810592e-05,1.313572430e-02,1.313563172e-02,0.000000000e+00,1.313563172e-02
750,155,1.305762240e-02,-2.822050919e-05,1.305762240e-02,1.305759190e-02,0.000000000e+00,1.305759190e-02
750,160,1.301243392e-02,-1.343645268e-05,1.301243392e-02,1.301242698e-02,0.000000000e+00,1.301242698e-02
750,165,1.298951315e-02,-4.811841636e-06,1.298951315e-02,1.298951226e-02,0.000000000e+00,1.298951226e-02
750,170,1.297997146e-02,-1.042246198e-06,1.297997146e-02,1.297997142e-02,0.000000000e+00,1.297997142e-02
750,175,1.297706792e-02,-6.894689049e-08,1.297706792e-02,1.297706792e-02,0.000000000e+00,1.297706792e-02
750,180,1.297657991e-02,-0.000000000e+00,1.297657991e-02,1.297657991e-02,0.000000000e+00,1.297657991e-02
775,0,2.505644660e+00,-0.000000000e+00,2.505644660e+00,2.505644660e+00,0.000000000e+00,2.505644660e+00
775,5,2.008352693e+00,-1.780613327e-05,2.008352693e+00,2.008352693e+00,0.000000000e+00,2.008352693e+00
775,10,1.250841740e+00,-1.615681259e-04,1.250841740e+00,1.250841730e+00,0.000000000e+00,1.250841730e+00
775,15,7.665347408e-01,-4.314939640e-04,7.665347408e-01,7.665346194e-01,0.000000000e+00,7.665346194e-01
775,20,4.958130144e-01,-7.246073486e-04,4.958130144e-01,4.958124850e-01,0.000000000e+00,4.958124850e-01
775,25,3.379620902e-01,-9.569327723e-04,3.379620902e-01,3.379607355e-01,0.000000000e+00,3.379607355e-01
775,30,2.400706098e-01,-1.095751804e-03,2.400706098e-01,2.400681091e-01,0.000000000e+00,2.400681091e-01
775,35,1.762967370e-01,-1.150566526e-03,1.762967370e-01,1.762929825e-01,0.000000000e+00,1.762929825e-01
775,40,1.331625460e-01,-1.148164732e-03,1.331625460e-01,1.331575960e-01,0.000000000e+00,1.331575960e-01
775,45,1.031009610e-01,-1.113569144e-03,1.031009610e-01,1.030949471e-01,0.000000000e+00,1.030949471e-01
775,50,8.161543489e-02,-1.063244101e-03,8.161543489e-02,8.160850890e-02,0.000000000e+00,8.160850890e-02
775,55,6.591991492e-02,-1.005963095e-03,6.591991492e-02,6.591223878e-02,0.000000000e+00,6.591223878e-02
775,60,5.423134930e-02,-9.457788940e-04,5.423134930e-02,5.422310162e-02,0.000000000e+00,5.422310162e-02
775,65,4.537765575e-02,-8.844106585e-04,4.537765575e-02,4.536903635e-02,0.000000000e+00,4.536903635e-02
775,70,3.857028604e-02,-8.225890123e-04,3.857028604e-02,3.856151336e-02,0.000000000e+00,3.856151336e-02
775,75,3.326762210e-02,-7.606902048e-04,3.326762210e-02,3.325892407e-02,0.000000000e+00,3.325892407e-02
775,80,2.909059798e-02,-6.990115499e-04,2.909059798e-02,2.908219857e-02,0.000000000e+00,2.908219857e-02
775,85,2.576931624e-02,-6.378845713e-04,2.576931624e-02,2.576142004e-02,0.000000000e+00,2.576142004e-02
775,90,2.310854254e-02,-5.777099494e-04,2.310854254e-02,2.310132008e-02,0.000000000e+00,2.310132008e-02
775,95,2.096495899e-02,-5.189481961e-04,2.096495899e-02,2.095853521e-02,0.000000000e+00,2.095853521e-02
775,100,1.923188894e-02,-4.620833004e-04,1.923188894e-02,1.922633692e-02,0.000000000e+00,1.922633692e-02
775,105,1.782885563e-02,-4.075718765e-04,1.782885563e-02,1.782419642e-02,0.000000000e+00,1.782419642e-02
775,110,1.669432010e-02,-3.557884743e-04,1.669432010e-02,1.669052839e-02,0.000000000e+00,1.669052839e-02
775,115,1.578054294e-02,-3.069770393e-04,1.578054294e-02,1.577755686e-02,0.000000000e+00,1.577755686e-02
775,120,1.504988641e-02,-2.612206533e-04,1.504988641e-02,1.504761924e-02,0.000000000e+00,1.504761924e-02
775,125,1.447211036e-02,-2.184475329e-04,1.447211036e-02,1.447046160e-02,0.000000000e+00,1.447046160e-02
775,130,1.402236921e-02,-1.784964006e-04,1.402236921e-02,1.402123308e-02,0.000000000e+00,1.402123308e-02
775,135,1.367972018e-02,-1.412567150e-04,1.367972018e-02,1.367899085e-02,0.000000000e+00,1.367899085e-02
775,140,1.342602296e-02,-1.068646273e-04,1.342602296e-02,1.342559766e-02,0.000000000e+00,1.342559766e-02
775,145,1.324515905e-02,-7.587416571e-05,1.324515905e-02,1.324494173e-02,0.000000000e+00,1.324494173e-02
775,150,1.312252981e-02,-4.926856720e-05,1.312252981e-02,1.312243732e-02,0.000000000e+00,1.312243732e-02
775,155,1.304480823e-02,-2.819281484e-05,1.304480823e-02,1.304477776e-02,0.000000000e+00,1.304477776e-02
775,160,1.299992134e-02,-1.342353237e-05,1.299992134e-02,1.299991441e-02,0.000000000e+00,1.299991441e-02
775,165,1.297722938e-02,-4.807291229e-06,1.297722938e-02,1.297722849e-02,0.000000000e+00,1.297722849e-02
775,170,1.296784810e-02,-1.041272735e-06,1.296784810e-02,1.296784806e-02,0.000000000e+00,1.296784806e-02
775,175,1.296503963e-02,-6.888298442e-08,1.296503963e-02,1.296503963e-02,0.000000000e+00,1.296503963e-02
775,180,1.296458312e-02,-0.000000000e+00,1.296458312e-02,1.296458312e-02,0.000000000e+00,1.296458312e-02
800,0,2.511606869e+00,-0.000000000e+00,2.511606869e+00,2.511606869e+00,0.000000000e+00,2.511606869e+00
800,5,2.012655067e+00,-1.784427829e-05,2.012655067e+00,2.012655066e+00,0.000000000e+00,2.012655066e+00
800,10,1.252770270e+00,-1.618172293e-04,1.252770270e+00,1.252770260e+00,0.000000000e+00,1.252770260e+00
800,15,7.671787013e-01,-4.318564590e-04,7.671787013e-01,7.671785797e-01,0.000000000e+00,7.671785797e-01
800,20,4.959305438e-01,-7.247791122e-04,4.959305438e-01,4.959300142e-01,0.000000000e+00,4.959300142e-01
800,25,3.378896879e-01,-9.567277666e-04,3.378896879e-01,3.378883335e-01,0.000000000e+00,3.378883335e-01
800,30,2.399420028e-01,-1.095164805e-03,2.399420028e-01,2.399395035e-01,0.000000000e+00,2.399395035e-01
800,35,1.761622259e-01,-1.149688665e-03,1.761622259e-01,1.761584742e-01,0.000000000e+00,1.761584742e-01
800,40,1.330393649e-01,-1.147102630e-03,1.330393649e-01,1.330344195e-01,0.000000000e+00,1.330344195e-01
800,45,1.029935283e-01,-1.112408789e-03,1.029935283e-01,1.029875207e-01,0.000000000e+00,1.029875207e-01
800,50,8.152343464e-02,-1.062045569e-03,8.152343464e-02,8.151651646e-02,0.000000000e+00,8.151651646e-02
800,55,6.584150234e-02,-1.004766489e-03,6.584150234e-02,6.583383533e-02,0.000000000e+00,6.583383533e-02
800,60,5.416439156e-02,-9.446111706e-04,5.416439156e-02,5.415615406e-02,0.000000000e+00,5.415615406e-02
800,65,4.532017853e-02,-8.832904274e-04,4.532017853e-02,4.531157005e-02,0.000000000e+00,4.531157005e-02
800,70,3.852060270e-02,-8.215294151e-04,3.852060270e-02,3.851184132e-02,0.000000000e+00,3.851184132e-02
800,75,3.322434101e-02,-7.597005489e-04,3.322434101e-02,3.321565430e-02,0.000000000e+00,3.321565430e-02
800,80,2.905258823e-02,-6.980982220e-04,2.905258823e-02,2.904419979e-02,0.000000000e+00,2.904419979e-02
800,85,2.573566368e-02,-6.370515477e-04,2.573566368e-02,2.572777779e-02,0.000000000e+00,2.572777779e-02
800,90,2.307850827e-02,-5.769590973e-04,2.307850827e-02,2.307129520e-02,0.000000000e+00,2.307129520e-02
800,95,2.093794392e-02,-5.182794888e-04,2.093794392e-02,2.093152842e-02,0.000000000e+00,2.093152842e-02
800,100,1.920740497e-02,-4.614950258e-04,1.920740497e-02,1.920186002e-02,0.000000000e+00,1.920186002e-02
800,105,1.780650268e-02,-4.070608828e-04,1.780650268e-02,1.780184932e-02,0.000000000e+00,1.780184932e-02
800,110,1.667376801e-02,-3.553504693e-04,1.667376801e-02,1.666998098e-02,0.000000000e+00,1.666998098e-02
800,115,1.576151726e-02,-3.066069351e-04,1.576151726e-02,1.575853479e-02,0.000000000e+00,1.575853479e-02
800,120,1.503215723e-02,-2.609129282e-04,1.503215723e-02,1.502989273e-02,0.000000000e+00,1.502989273e-02
800,125,1.445548349e-02,-2.181965606e-04,1.445548349e-02,1.445383663e-02,0.000000000e+00,1.445383663e-02
800,130,1.400667923e-02,-1.782966766e-04,1.400667923e-02,1.400554438e-02,0.000000000e+00,1.400554438e-02
800,135,1.366482488e-02,-1.411029063e-04,1.366482488e-02,1.366409635e-02,0.000000000e+00,1.366409635e-02
800,140,1.341179887e-02,-1.067514105e-04,1.341179887e-02,1.341137402e-02,0.000000000e+00,1.341137402e-02
800,145,1.323149784e-02,-7.579590820e-05,1.323149784e-02,1.323128074e-02,0.000000000e+00,1.323128074e-02
800,150,1.310933533e-02,-4.921902847e-05,1.310933533e-02,1.310924293e-02,0.000000000e+00,1.310924293e-02
800,155,1.303199406e-02,-2.816512049e-05,1.303199406e-02,1.303196363e-02,0.000000000e+00,1.303196363e-02
800,160,1.298740877e-02,-1.341061207e-05,1.298740877e-02,1.298740185e-02,0.000000000e+00,1.298740185e-02
800,165,1.296494560e-02,-4.802740823e-06,1.296494560e-02,1.296494472e-02,0.000000000e+00,1.296494472e-02
800,170,1.295572475e-02,-1.040299272e-06,1.295572475e-02,1.295572470e-02,0.000000000e+00,1.295572470e-02
800,175,1.295301133e-02,-6.881907836e-08,1.295301133e-02,1.295301133e-02,0.000000000e+00,1.295301133e-02
800,180,1.295258632e-02,-0.000000000e+00,1.295258632e-02,1.295258632e-02,0.000000000e+00,1.295258632e-02
